source,target,relationship_type,trial_id,confidence,evidence_text,direction,temporal_marker,attributes
Barbe,Faulhanns,SPOUSE_OF,w095,1.0,Barbe femme Faulhanns,undirected,,{}
Margueritte,Grand Austien,SPOUSE_OF,w095,1.0,Margueritte femme Grand Austien,undirected,,{}
Sibille,Rebenhanns,SPOUSE_OF,w095,1.0,Sibille femme Rebenhanns,undirected,,{}
Christienne,Nickel Marchal,SPOUSE_OF,w095,1.0,Christienne femme Nickel Marchal,undirected,,{}
Margueritte,Niclaus Baller,SPOUSE_OF,w095,1.0,Margueritte femme Niclaus Baller,undirected,,{}
Margueritte,Hermans Hanns,SPOUSE_OF,w095,1.0,Margueritte femme Hermans Hanns,undirected,,{}
Mayette,Anthoine Charpentier,SPOUSE_OF,w095,1.0,Mayette femme Anthoine Charpentier,undirected,,{}
Barbe,Steffen Faulhanns,SPOUSE_OF,w095,1.0,Barbe femme Steffen Faulhanns,undirected,,{}
Bride,Klein Nickel,SPOUSE_OF,w095,1.0,Bride femme Klein Nickel,undirected,,{}
Mayette,Viryot Didier,SPOUSE_OF,w096,1.0,Mayette femme Viryot Didier de Salm,undirected,,{}
Bingel,Kutz Nickel,SPOUSE_OF,w098,1.0,Bingel femme Kutz Nickel,undirected,,{}
Odille,Schwaben Mathis,SPOUSE_OF,w098,1.0,Odille femme Schwaben Mathis,undirected,,{}
Sybille,Stoffel Schmidt,SPOUSE_OF,w098,1.0,Sybille femme Stoffel Schmidt,undirected,,{}
Apelonne,Stoffel Portier,SPOUSE_OF,w098,1.0,Apelonne femme Stoffel Portier,undirected,,{}
Jeanne,Stro Hanns,SPOUSE_OF,w098,1.0,Jeanne femme Stro Hanns,undirected,,{}
Bignelle,Frantz Man,SPOUSE_OF,w098,1.0,Bignelle femme Frantz Man,undirected,,{}
Mengette,Christman,SPOUSE_OF,w099,1.0,Mengette femme Christman (at wars in Low Countries),undirected,,{}
Mariette,Thonius,SPOUSE_OF,w100,1.0,Mariette femme Thonius,undirected,,{}
Odile,Henry Cousturier,SPOUSE_OF,w100,1.0,Odile femme de Henry Cousturier,undirected,,{}
Sybille,Stoffel Marchal,SPOUSE_OF,w101,1.0,Sybille femme Stoffel Marchal,undirected,,{}
Synnelle,Gaspar Cherrier,SPOUSE_OF,w101,1.0,Synnelle femme Gaspar Cherrier,undirected,,{}
Bingel,Luc Reise,SPOUSE_OF,w101,1.0,Bingel femme Luc Reise,undirected,,{}
Clemance,Collas Moictrier,SPOUSE_OF,w102,1.0,Clemance femme Collas Moictrier,undirected,,{}
Jeannon,Colas,SPOUSE_OF,w103,1.0,Jeannon femme Colas le Maire,undirected,,{}
Cretienne,Couret,SPOUSE_OF,w103,1.0,Cretienne femme de Couret le petit Feltin,undirected,,{}
Mayetté,Krieer Hans,SPOUSE_OF,w103,1.0,Mayetté femme Krieer Hans,undirected,,{}
Caterine,Jacquot Bernard,SPOUSE_OF,w105,1.0,Caterine femme Jacquot Bernard,undirected,,{}
Margueritte,Gregoire Marchal,SPOUSE_OF,w105,1.0,Margueritte femme Gregoire Marchal d'Einville,undirected,,{}
Agnes,Nicolas Herbel,SPOUSE_OF,w105,1.0,Agnes femme Nicolas Herbel d'Einville,undirected,,{}
Jehenne,Aubertin Tripa,SPOUSE_OF,w105,1.0,Jehenne femme Aubertin Tripa d'Einville,undirected,,{}
Barbe,Didier Pinel,SPOUSE_OF,w105,1.0,Barbe femme Didier Pinel d'Einville,undirected,,{}
Alizon,Claudon Villermin,SPOUSE_OF,w105,1.0,Alizon femme Claudon Villermin d'Einville,undirected,,{}
Mengeatte,Claudin Patenotte,SPOUSE_OF,w105,1.0,Mengeatte femme Claudin Patenotte moictrier de la Borde proche Einville,undirected,,{}
Agnes,Jean Loys,SPOUSE_OF,w106,1.0,Agnes femme Jean Loys de Bathelemont,undirected,,{}
Margueritte,Jean Fercquel,SPOUSE_OF,w106,1.0,Margueritte femme Jean Fercquel de Bathelemont,undirected,,{}
Agnel,Laurent Masruy,SPOUSE_OF,w106,1.0,Agnel femme Laurent Masruy de Bathelemont,undirected,,{}
Sybille,Pierron Goudat,SPOUSE_OF,w106,1.0,Sybille femme Pierron Goudat de Bathelemont,undirected,,{}
Catherine,Jean Mengin,SPOUSE_OF,w106,1.0,Catherine femme Jean Mengin de Bathelemont,undirected,,{}
Jeanne,Gerard Husson,SPOUSE_OF,w106,1.0,Jeanne femme Gerard Husson de Bathelemont,undirected,,{}
Barbelline,Claudon Vatrin,SPOUSE_OF,w106,1.0,Barbelline femme Claudon Vatrin,undirected,,{}
Margueritte,Anthoine Epvre,SPOUSE_OF,w106,1.0,Margueritte femme Anthoine Epvre de Bathelemont,undirected,,{}
Barbe,Demenge Mengin,SPOUSE_OF,w106,1.0,Barbe femme Demenge Mengin,undirected,,{}
Margueritte,Nicolas Olry,SPOUSE_OF,w106,1.0,Margueritte femme Nicolas Olry de Bathelemont,undirected,,{}
Annon,Didier Parmentier,SPOUSE_OF,w106,1.0,Annon femme Didier Parmentier de Bathelemont,undirected,,{}
Didiere,Demenge,SPOUSE_OF,w106,1.0,Didiere femme Demenge d'Arracourt,undirected,,{}
Mengeatte,Jean Barbellin,SPOUSE_OF,w106,1.0,Mengeatte femme Jean Barbellin de Bathelemont,undirected,,{}
Ysabeau,Claudin Anthoine,SPOUSE_OF,w106,1.0,Ysabeau femme Claudin Anthoine de Bathelemont,undirected,,{}
Perrise,Jean Hauricquel,SPOUSE_OF,w106,1.0,Perrise femme Jean Hauricquel de Bathelemont,undirected,,{}
Hellebix,Nicolas Ferry,SPOUSE_OF,w106,1.0,Hellebix femme Nicolas Ferry de Bathelemont,undirected,,{}
Mengeotte,Claudon Thirion,SPOUSE_OF,w106,1.0,Mengeotte femme Claudon Thirion de Bathelemont,undirected,,{}
Elizabethe,Nicolas Bouchier,SPOUSE_OF,w106,1.0,Elizabethe femme Nicolas Bouchier de Bathelemont,undirected,,{}
Claudon Holbat,Holbat Claudon,SPOUSE_OF,w106,1.0,Claudon Holbat femme Holbat Claudon de Bathelemont,undirected,,{}
Jennon,Didier Lorrique,SPOUSE_OF,w106,1.0,Jennon femme Didier Lorrique de Bathelemont,undirected,,{}
Claudon,Marc Paris,SPOUSE_OF,w106,1.0,Claudon femme Marc Paris,undirected,,{}
Toussaince,Jean Bridey,SPOUSE_OF,w106,1.0,Toussaince femme Jean Bridey de Bathelemont,undirected,,{}
Margueritte,Nicolas Adam,SPOUSE_OF,w106,1.0,Margueritte femme Nicolas Adam de Bathelemont,undirected,,{}
Bastienne,Gerard Toussains,SPOUSE_OF,w106,1.0,Bastienne femme Gerard Toussains de Bathelemont,undirected,,{}
Idotte,Jean Thirion,SPOUSE_OF,w106,1.0,Idotte femme Jean Thirion,undirected,,{}
Jeanne,Nicolas Estienne,SPOUSE_OF,w106,1.0,Jeanne femme Nicolas Estienne de Bathelemont,undirected,,{}
Jeanne,Francois Husson,SPOUSE_OF,w106,1.0,Jeanne femme Francois Husson de Bathelemont,undirected,,{}
Belatte,Michel Barbellin,SPOUSE_OF,w106,1.0,Belatte femme Michel Barbellin de Bathelemont,undirected,,{}
Nicolle,Bastien Pieresson,SPOUSE_OF,w106,1.0,Nicolle femme Bastien Pieresson de Bathelemont,undirected,,{}
Elisabethe,Nicolas Cabossel,SPOUSE_OF,w106,1.0,Elisabethe femme Nicolas Cabossel de Bathelemont,undirected,,{}
Didiere,Demenge Danguille,SPOUSE_OF,w106,1.0,Didiere femme Demenge Danguille de Bathelemont,undirected,,{}
Claudon,Nicolas Barbellin,SPOUSE_OF,w106,1.0,Claudon femme Nicolas Barbellin de Bathelemont,undirected,,{}
Mengeatte,Barbellin Michel,SPOUSE_OF,w106,1.0,Mengeatte femme Barbellin Michel de Bathelemont,undirected,,{}
Jacotte,Demenge Fercquel,SPOUSE_OF,w106,1.0,Jacotte femme Demenge Fercquel de Bathelemont,undirected,,{}
Jehenne,Demenge Didier,SPOUSE_OF,w107,1.0,Jehenne femme Demenge Didier Ydatte,undirected,,{}
Nicolle,Demenge Purel,SPOUSE_OF,w107,1.0,Nicolle femme Demenge Purel,undirected,,{}
Catherine,Jean Purel,SPOUSE_OF,w107,1.0,Catherine femme Jean Purel le charier,undirected,,{}
Jehenne,Nicolas Mengeotte,SPOUSE_OF,w107,1.0,Jehenne femme Nicolas Mengeotte,undirected,,{}
Claude,Jean Symon,SPOUSE_OF,w107,1.0,Claude femme Jean Symon,undirected,,{}
Sebille,Jean Thieriat,SPOUSE_OF,w107,1.0,Sebille femme Jean Thieriat,undirected,,{}
Sabel,Nicolas Hanry,SPOUSE_OF,w107,1.0,Sabel femme Nicolas Hanry,undirected,,{}
Jehenne,Nicolas Martinbois,SPOUSE_OF,w107,1.0,Jehenne femme Nicolas Martinbois,undirected,,{}
Jennon,Claudon Hursieu,SPOUSE_OF,w107,1.0,Jennon femme Claudon Hursieu,undirected,,{}
Alison,Nicolas Gerardin,SPOUSE_OF,w107,1.0,Alison femme Nicolas Gerardin,undirected,,{}
Jehenne,Estienne Saigeant,SPOUSE_OF,w107,1.0,Jehenne femme Estienne Saigeant,undirected,,{}
Claudon,Jean Cachette,SPOUSE_OF,w107,1.0,Claudon femme Jean Cachette,undirected,,{}
Claudatte,Symon Hanry,SPOUSE_OF,w108,1.0,Claudatte femme Symon Hanry,undirected,,{}
Jennon,Claude Hersier,SPOUSE_OF,w108,1.0,Jennon femme Claude Hersier,undirected,,{}
Sabel,Nicolas Hanry,SPOUSE_OF,w108,1.0,Sabel femme Nicolas Hanry,undirected,,{}
Jehenne,Jean Demenge,SPOUSE_OF,w109,1.0,Jehenne femme Jean Demenge,undirected,,{}
Catherine,Claude Martez,SPOUSE_OF,w109,1.0,Catherine femme Claude Martez de la Maixe,undirected,,{}
Mengeatte,Demenge Renard,SPOUSE_OF,w109,1.0,Mengeatte femme Demenge Renard Masson,undirected,,{}
Georgeatte,Jean Mathieu,SPOUSE_OF,w109,1.0,Georgeatte femme Jean Mathieu le jeune,undirected,,{}
Margueritte,Claudon Gasel,SPOUSE_OF,w109,1.0,Margueritte femme Claudon Gasel,undirected,,{}
Mengeatte,Gerard Carel,SPOUSE_OF,w109,1.0,Mengeatte femme Gerard Carel,undirected,,{}
Claudon,Jacquot Vannier,SPOUSE_OF,w109,1.0,Claudon femme Jacquot Vannier,undirected,,{}
Alison,Toussaint Thiebel,SPOUSE_OF,w109,1.0,Alison femme Toussaint Thiebel,undirected,,{}
Catherine,Joseph Charpentier,SPOUSE_OF,w109,1.0,Catherine femme Joseph Charpentier,undirected,,{}
Bietrix,Didier Brouard,SPOUSE_OF,w109,1.0,Bietrix femme Didier Brouard,undirected,,{}
Nicolle,Fleurat Bruslé,SPOUSE_OF,w109,1.0,Nicolle femme Fleurat Bruslé,undirected,,{}
Francoise,Claudot Gillotte,SPOUSE_OF,w110,1.0,Francoise femme Claudot Gillotte le jeune,undirected,,{}
Catherine,Jean Collin,SPOUSE_OF,w110,1.0,Catherine femme Jean Collin,undirected,,{}
Menne,Demenge Ferry,SPOUSE_OF,w110,1.0,Menne femme Demenge Ferry,undirected,,{}
Jannon,Demenge Simon,SPOUSE_OF,w111,1.0,Jannon femme Demenge Simon du Mesnil,undirected,,{}
Anne,Claude Aulbry,SPOUSE_OF,w111,1.0,Anne femme Claude Aulbry de Girecourt,undirected,,{}
Idatte,Claude Didier,SPOUSE_OF,w111,1.0,Idatte femme Claude Didier Aulbry du Mesnil,undirected,,{}
Barbe,Jean Robert,SPOUSE_OF,w111,1.0,Barbe femme Jean Robert de Girecourt,undirected,,{}
Martinotte,Claude Potier,SPOUSE_OF,w111,1.0,Martinotte femme Claude Potier de Girecourt,undirected,,{}
Catherine,Abraham Hilaire,SPOUSE_OF,w112,1.0,Catherine femme Abraham Hilaire,undirected,,{}
Claudon,Demenge,SPOUSE_OF,w112,1.0,Claudon femme Demenge le Clerc,undirected,,{}
Claude,Claudot,SPOUSE_OF,w112,1.0,Claude femme Claudot l'Huillier,undirected,,{}
Claudon,Didier Drouot,SPOUSE_OF,w113,1.0,Claudon femme Didier Drouot,undirected,,{}
Jehenne,Jean Grandidier,SPOUSE_OF,w113,1.0,Jehenne femme Jean Grandidier,undirected,,{}
Mainne,Didier Mongenot,SPOUSE_OF,w113,1.0,Mainne femme Didier Mongenot,undirected,,{}
Asdeline,Jean Methieu,SPOUSE_OF,w114,1.0,Asdeline femme Jean Methieu le jeune,undirected,,{}
Claudon,Claudon Borain,SPOUSE_OF,w115,1.0,Claudon femme Claudon Borain,undirected,,{}
Catherine,Jean Laurens,SPOUSE_OF,w115,1.0,Catherine femme Jean Laurens,undirected,,{}
Margueritte,Jean Gardel,SPOUSE_OF,w115,1.0,Margueritte femme Jean Gardel,undirected,,{}
Marie,George Ruzet,SPOUSE_OF,w115,1.0,Marie femme George Ruzet,undirected,,{}
Idotte,Claudin Henryot,SPOUSE_OF,w115,1.0,Idotte femme Claudin Henryot,undirected,,{}
Barbon,Claude Noel,SPOUSE_OF,w115,1.0,Barbon femme Claude Noel,undirected,,{}
Marie,Demenge Lorrain,SPOUSE_OF,w115,1.0,"Marie femme Demenge Lorrain
Her brother Jean Husson",undirected,,{}
Mengeotte,Jean Forgeot,SPOUSE_OF,w117,1.0,Mengeotte femme Jean Forgeot,undirected,,{}
Dieudonnée,Thomas Forgeot,SPOUSE_OF,w117,1.0,Dieudonnée femme Thomas Forgeot,undirected,,{}
Mengeon,Jean,SPOUSE_OF,w118,1.0,Mengeon femme Jean de Corbessault,undirected,,{}
Marguerite,Vincenot,SPOUSE_OF,w118,1.0,Marguerite femme Vincenot de la Rue,undirected,,{}
Belotte,Jean Marchal,SPOUSE_OF,w118,1.0,Belotte femme Jean Marchal,undirected,,{}
Margueritte,Noel Gerard,SPOUSE_OF,w119,1.0,Margueritte femme Noel Gerard,undirected,,{}
Marie,Remey Bastien,SPOUSE_OF,w119,1.0,Marie femme Remey Bastien,undirected,,{}
Marguerite,Jean Guillemart,SPOUSE_OF,w120,1.0,Marguerite femme Jean Guillemart,undirected,,{}
Catherine,Fran,SPOUSE_OF,w120,1.0,Catherine femme François Colas,undirected,,{}
Barbe,Demenge Cuysenier,SPOUSE_OF,w122,1.0,Barbe femme Demenge Cuysenier,undirected,,{}
Didiere Pensee,Jacquemin Reverts,SPOUSE_OF,w122,1.0,Didiere Pensee femme Jacquemin Reverts,undirected,,{}
Anne,Mre George,SPOUSE_OF,w123,1.0,Anne femme Mre George Bertrand,undirected,,{}
Magdellaine,Didier Languille,SPOUSE_OF,w123,1.0,Magdellaine femme Didier Languille,undirected,,{}
Mengeatte,Jean Parisat,SPOUSE_OF,w123,1.0,Mengeatte femme Jean Parisat,undirected,,{}
Libaire,Noel Ferry,SPOUSE_OF,w123,1.0,Libaire femme Noel Ferry,undirected,,{}
Marie,Jean Bagard,SPOUSE_OF,w123,1.0,Marie femme Jean Bagard,undirected,,{}
Catherine,Vaultrin Vaultrin,SPOUSE_OF,w123,1.0,Catherine femme Vaultrin Vaultrin,undirected,,{}
Barbe Symon,Laurent Fran,SPOUSE_OF,w123,1.0,Barbe Symon femme Laurent François,undirected,,{}
Cler,Nicolas Chany,SPOUSE_OF,w124,1.0,"Cler femme Nicolas Chany
Told of hearing her say 'que mauldit soit la mort et qu",undirected,,{}
Dieudonnée,Claudin Gaulbain,SPOUSE_OF,w124,1.0,"Dieudonnée femme Claudin Gaulbain le jeune
After her mother-in-law had complaine",undirected,,{}
Barbe,Nicolas Hanry,SPOUSE_OF,w124,1.0,Barbe femme Nicolas Hanry,undirected,,{}
Dieudonnée,Claudin Galbin,SPOUSE_OF,w124,1.0,Dieudonnée femme Claudin Galbin,undirected,,{}
Barbeline,Demenge Vosgien,SPOUSE_OF,w125,1.0,Barbeline femme Demenge Vosgien,undirected,,{}
Cathin,Claudin Laurent,SPOUSE_OF,w127,1.0,Cathin femme Claudin Laurent,undirected,,{}
Lucye,Mengin Saulvaige,SPOUSE_OF,w127,1.0,Lucye femme Mengin Saulvaige,undirected,,{}
Mengeotte,Estienne Thuillier,SPOUSE_OF,w127,1.0,Mengeotte femme Estienne Thuillier,undirected,,{}
Mariotte,Gergonne Mengin,SPOUSE_OF,w127,1.0,Mariotte femme Gergonne Mengin,undirected,,{}
Jehanne,Jacquot Maulvais,SPOUSE_OF,w127,1.0,Jehanne femme Jacquot Maulvais,undirected,,{}
Agnelz,Bastien Pieton,SPOUSE_OF,w127,1.0,Agnelz femme Bastien Pieton,undirected,,{}
Toinotte,Colas Collin,SPOUSE_OF,w127,1.0,Toinotte femme Colas Collin,undirected,,{}
Mengeon,Collignon Bouchier,SPOUSE_OF,w127,1.0,Mengeon femme Collignon Bouchier,undirected,,{}
Cathin,Michiel Perrin,SPOUSE_OF,w128,1.0,Cathin femme Michiel Perrin,undirected,,{}
Claudotte,Laurent Mathiot,SPOUSE_OF,w128,1.0,"Claudotte femme Laurent Mathiot
3 years earlier had refused to lend her some sal",undirected,,{}
Mariotte,Pierresson Vaixe,SPOUSE_OF,w129,1.0,"Mariotte femme Pierresson Vaixe
Had been wife of Nicolas Harmant. Some 12 years ",undirected,,{}
Mariotte,Jean Lambert,SPOUSE_OF,w129,1.0,"Mariotte femme Jean Lambert
Had attended Harmant during illness; never heard him",undirected,,{}
Mengeon,Jean Jantaire,SPOUSE_OF,w131,1.0,Mengeon femme Jean Jantaire,undirected,,{}
Jeannon,Blaison Jeantaire,SPOUSE_OF,w131,1.0,Jeannon femme Blaison Jeantaire,undirected,,{}
Cathin,Robinet Ganard,SPOUSE_OF,w132,1.0,Cathin femme Robinet Ganard,undirected,,{}
Coinctine,Gerard Rouyer,SPOUSE_OF,w132,1.0,Coinctine femme Gerard Rouyer,undirected,,{}
Barbe,Colin Gillet,SPOUSE_OF,w133,1.0,Barbe femme Colin Gillet Garonnier de Rozieres,undirected,,{}
Margueritte,Claudon Pierre,SPOUSE_OF,w133,1.0,Margueritte femme Claudon Pierre Loys de Rozieres,undirected,,{}
Mengeotte,Didier Pougnant,SPOUSE_OF,w133,1.0,Mengeotte femme Didier Pougnant de Rozieres,undirected,,{}
Dieudonnee,Claudon Montoille,SPOUSE_OF,w133,1.0,Dieudonnee femme Claudon Montoille de Rozieres,undirected,,{}
Claudon,Claude Laudart,SPOUSE_OF,w133,1.0,Claudon femme Claude Laudart (second echevin),undirected,,{}
Barbon,Mathieu Fachat,SPOUSE_OF,w133,1.0,Barbon femme Mathieu Fachat de Rozieres,undirected,,{}
Chrestienne,Alixy Domballe,SPOUSE_OF,w134,1.0,Chrestienne femme Alixy Domballe paticier de Rozieres,undirected,,{}
Francoise,Gerard Barlet,SPOUSE_OF,w134,1.0,Francoise femme Gerard Barlet marchal de Rozieres,undirected,,{}
Annon,Mengin Regnault,SPOUSE_OF,w134,1.0,Annon femme Mengin Regnault le jeune,undirected,,{}
Mengeon,Claudon Chapelier,SPOUSE_OF,w134,1.0,Mengeon femme Claudon Chapelier de Rozieres,undirected,,{}
Catherine,Sr Jean,SPOUSE_OF,w134,1.0,Catherine femme Sr Jean Clerc mre echevin,undirected,,{}
Jacquatte,Francois Atiatte,SPOUSE_OF,w135,1.0,Jacquatte femme Francois Atiatte de Rozieres,undirected,,{}
Chenne,Martin Cugnin,SPOUSE_OF,w135,1.0,Chenne femme Martin Cugnin,undirected,,{}
Barbeline,Claude Micquel,SPOUSE_OF,w135,1.0,Barbeline femme Claude Micquel,undirected,,{}
Jehenne,Estienne Haxaire,SPOUSE_OF,w135,1.0,Jehenne femme Estienne Haxaire de Rozieres,undirected,,{}
Catherine,Jean George,SPOUSE_OF,w137,1.0,Catherine femme Jean George de Rozieres,undirected,,{}
Annon,Mengin Regnaude,SPOUSE_OF,w137,1.0,Annon femme Mengin Regnaude le jeune,undirected,,{}
Alizon,Michiel,SPOUSE_OF,w137,1.0,Alizon femme Michiel le Geay de Rozieres,undirected,,{}
Mengeotte,Villermin Grillat,SPOUSE_OF,w137,1.0,Mengeotte femme Villermin Grillat de Rozieres,undirected,,{}
Jehenne,Claude Pulligny,SPOUSE_OF,w137,1.0,Jehenne femme Claude Pulligny,undirected,,{}
Catherine,Demenge Chevallier,SPOUSE_OF,w137,1.0,Catherine femme Demenge Chevallier de Rozieres,undirected,,{}
Jeanne,Francois Tiesselin,SPOUSE_OF,w138,1.0,Jeanne femme Francois Tiesselin des Petites Rosieres,undirected,,{}
Marguitte,Jean Anthoine,SPOUSE_OF,w139,1.0,Marguitte femme Jean Anthoine de Haillieulle,undirected,,{}
Jehennon,Claudon George,SPOUSE_OF,w140,1.0,Jehennon femme Claudon George de Saincte Margarée,undirected,,{}
Catherine,Blaison Grand,SPOUSE_OF,w142,1.0,Catherine femme de Blaison Grand Colas de Clemecey,undirected,,{}
Magdelaine,Demenge,SPOUSE_OF,w142,1.0,Magdelaine femme de Demenge le Fevre du Paire,undirected,,{}
Jeannon,Jean Gerardat,SPOUSE_OF,w144,1.0,Jeannon femme Jean Gerardat de Mouriviller,undirected,,{}
Georgeatte,Didier Claude,SPOUSE_OF,w144,1.0,Georgeatte femme Didier Claude Phle de Mouriviller,undirected,,{}
Barbe,Jean Chadat,SPOUSE_OF,w144,1.0,Barbe femme Jean Chadat de Mouriviller,undirected,,{}
Idatte,Jean Claude,SPOUSE_OF,w144,1.0,Idatte femme Jean Claude Phle de Mouriviller,undirected,,{}
Catherine,Mengeon Valentin,SPOUSE_OF,w147,1.0,Catherine femme Mengeon Valentin de Ste Margaree,undirected,,{}
Georgette,Jean Lhoste,SPOUSE_OF,w148,1.0,Georgette femme Jean Lhoste,undirected,,{}
Dedielle,Michiel Jean,SPOUSE_OF,w148,1.0,Dedielle femme Michiel Jean Michiel,undirected,,{}
Jehenne,Demenge Jacquemin,SPOUSE_OF,w148,1.0,Jehenne femme Demenge Jacquemin de Laveline,undirected,,{}
Jennon,Thomas Lucker,SPOUSE_OF,w148,1.0,Jennon femme Thomas Lucker de Coinche,undirected,,{}
Georgeatte,Jean Hardier,SPOUSE_OF,w149,1.0,Georgeatte femme Jean Hardier du Viel Marché,undirected,,{}
Anthenatte,Claudon Jean,SPOUSE_OF,w149,1.0,Anthenatte femme Claudon Jean marchal du Viel Marché,undirected,,{}
Catherine,Nicolas Goury,SPOUSE_OF,w149,1.0,Catherine femme Nicolas Goury du Viel Marché,undirected,,{}
Plaisance,Toussainct Charpentier,SPOUSE_OF,w150,1.0,Plaisance femme Toussainct Charpentier,undirected,,{}
Jacotte,Nicolas Paticier,SPOUSE_OF,w150,1.0,Jacotte femme Nicolas Paticier,undirected,,{}
Claudatte,Lyenard Taincturier,SPOUSE_OF,w150,1.0,Claudatte femme Lyenard Taincturier,undirected,,{}
Catherine,Colas Petit,SPOUSE_OF,w151,1.0,Catherine femme Colas Petit Didier d'Avould,undirected,,{}
Claudette,Colas Mathieu,SPOUSE_OF,w151,1.0,Claudette femme Colas Mathieu de Develine,undirected,,{}
Jennon,Colas Finance,SPOUSE_OF,w151,1.0,Jennon femme Colas Finance d'Avould,undirected,,{}
Poline,Jean Bastien,SPOUSE_OF,w151,1.0,Poline femme Jean Bastien Jeandel de Develine,undirected,,{}
Marguitte,George Ferry,SPOUSE_OF,w151,1.0,Marguitte femme George Ferry de Develline,undirected,,{}
Mengeotte,Pierat Jean,SPOUSE_OF,w151,1.0,Mengeotte femme Pierat Jean Pierat de Develline,undirected,,{}
Benitte,Demenge Doienney,SPOUSE_OF,w152,1.0,Benitte femme Demenge Doienney,undirected,,{}
Magdeleine,Simon Demenge,SPOUSE_OF,w152,1.0,Magdeleine femme Simon Demenge Benay,undirected,,{}
Benite,Jean Andreu,SPOUSE_OF,w152,1.0,Benite femme Jean Andreu,undirected,,{}
Catherine,Claue Mengey,SPOUSE_OF,w152,1.0,Catherine femme Claue Mengey,undirected,,{}
Catherine,Francois Grillat,SPOUSE_OF,w153,1.0,Catherine femme Francois Grillat de Mathchey,undirected,,{}
Jehennon,Holbin Jean,SPOUSE_OF,w153,1.0,Jehennon femme Holbin Jean Holbin,undirected,,{}
Catherine,Colas Poirel,SPOUSE_OF,w153,1.0,Catherine femme Colas Poirel,undirected,,{}
Didiere,Demenge Perrin,SPOUSE_OF,w153,1.0,Didiere femme Demenge Perrin,undirected,,{}
Hellony,Pierron Demenge,SPOUSE_OF,w153,1.0,Hellony femme Pierron Demenge Gerard,undirected,,{}
Claudette,Jean Didier,SPOUSE_OF,w155,1.0,Claudette femme Jean Didier le Marchal de Combrimont,undirected,,{}
Barbelline,Girardin Didier,SPOUSE_OF,w155,1.0,Barbelline femme Girardin Didier Girardin de Combrimont,undirected,,{}
Barbelline,Valentin Micqua,SPOUSE_OF,w155,1.0,Barbelline femme Valentin Micqua de Quebrux,undirected,,{}
Catherine,Demenge Valtin,SPOUSE_OF,w159,1.0,Catherine femme de Demenge Valtin de la Chapelle,undirected,,{}
Catherine,Jean,SPOUSE_OF,w160,1.0,Catherine femme de Jean des Auxes,undirected,,{}
Catherine,Demenge,SPOUSE_OF,w160,1.0,Catherine femme de Demenge du grand meix de la Chapelle,undirected,,{}
Catherine,Nicolas George,SPOUSE_OF,w160,1.0,Catherine femme de Nicolas George de la Chapelle,undirected,,{}
Mengeotte,Vincent Jeandey,SPOUSE_OF,w161,1.0,Mengeotte femme de Vincent Jeandey d’Entre-deux-Eaux,undirected,,{}
Georgeatte,Didier Jean,SPOUSE_OF,w164,1.0,Georgeatte femme Didier Jean Didier,undirected,,{}
Catherine,Demenge Valtin,SPOUSE_OF,w165,1.0,Catherine femme Demenge Valtin,undirected,,{}
Anthoinette,Jean Warin,SPOUSE_OF,w165,1.0,Anthoinette femme Jean Warin,undirected,,{}
Catherine,Jean,SPOUSE_OF,w165,1.0,Catherine femme Jean des Anges,undirected,,{}
Catherine,Colas George,SPOUSE_OF,w165,1.0,Catherine femme Colas George Mongenat de la Chapelle,undirected,,{}
Jennon,Jean Pieron,SPOUSE_OF,w165,1.0,Jennon femme Jean Pieron,undirected,,{}
Marion,Jean Warin,SPOUSE_OF,w165,1.0,Marion femme Jean Warin,undirected,,{}
Noelle,Adrian,SPOUSE_OF,w166,1.0,Noelle femme Adrian le Parmentier,undirected,,{}
Janne,Claudon Curien,SPOUSE_OF,w166,1.0,Janne femme Claudon Curien,undirected,,{}
Georgeatte,Valentin Chapelle,SPOUSE_OF,w166,1.0,Georgeatte femme Valentin Chapelle,undirected,,{}
Babillon,Hanry Jean,SPOUSE_OF,w166,1.0,Babillon femme Hanry Jean Hanry,undirected,,{}
Claudatte,Nicolas,SPOUSE_OF,w166,1.0,Claudatte femme Nicolas le Clerc,undirected,,{}
Catherine,Mongeon,SPOUSE_OF,w166,1.0,Catherine femme Mongeon de la Woeuvre,undirected,,{}
Sebille,Idoult,SPOUSE_OF,w166,1.0,Sebille femme Idoult le Parmentier,undirected,,{}
Jennon,Fran,SPOUSE_OF,w166,1.0,Jennon femme François de Veze,undirected,,{}
Mongeatte,Demenge Malfort,SPOUSE_OF,w167,1.0,Mongeatte femme Demenge Malfort,undirected,,{}
Claudatte,Valtin Jean,SPOUSE_OF,w167,1.0,Claudatte femme Valtin Jean Coullat,undirected,,{}
Benite,Mengeon Henriat,SPOUSE_OF,w168,1.0,Benite femme Mengeon Henriat,undirected,,{}
Dediere,Demenge Simoney,SPOUSE_OF,w168,1.0,Dediere femme Demenge Simoney,undirected,,{}
Marguitte,Humbert Guidot,SPOUSE_OF,w168,1.0,Marguitte femme Humbert Guidot,undirected,,{}
Claudatte,Colin Guidot,SPOUSE_OF,w168,1.0,Claudatte femme Colin Guidot,undirected,,{}
Colatte,Jean Chenal,SPOUSE_OF,w169,1.0,Colatte femme Jean Chenal,undirected,,{}
Marguitte,Demenge,SPOUSE_OF,w169,1.0,Marguitte femme Demenge le Cueffre,undirected,,{}
